link,brand,warranty,processor,ram,hardDrive,grapCard,capGrapCard,opSystem,screenSize,price,ram_GB,hardDrive_GB,OS
https://www.exito.com/computador-acer-aspire-3-a315-24p-r1g8-amd-ryzen-3-8-gb-256-gb-ssd-a315-24p-r1g8-3115767/p,SSD ACER,12,Amd Ryzen R3 7320U,8 GB,256 GB SSD,,,Windows 11,15.6 Pulgadas,1949350,8,256 SSD,Windows 11
https://www.exito.com/portatil-r5-4gb-256gb-ssd-hp-15-ef1017la-3023299/p,HP,,R5-4500U,4 GB,256 GB SSD,,,Windows,15.6 Pulgadas,2026098,4,256 SSD,Windows
https://www.exito.com/portatil-ci5-4gb-256gb-ssd-lenovo-81wd00xjlm-3006651/p,LENOVO,12,CORE_I5-1035G4_1,4 GB,256 GB SSD,,,Windows,14 Pulgadas,1822900,4,256 SSD,Windows
https://www.exito.com/portatil-r3-4gb-256gb-ssd-hp-15-gw0017l-50996/p,HP,12,AMD Ryzen 3,4 GB,256 GB SSD,Radeon 520,,Windows,15.6 Pulgadas,1599900,4,256 SSD,Windows
https://www.exito.com/computador-acer-n19c1-intel-core-i3-8-gb-256-gb-ssd-a315-56-31kc-3077372/p,ACER,12,Intel Core i3 1005G1,8 GB,256 GB SSD,,,Windows 11,15.6 Pulgadas,1599900,8,256 SSD,Windows 11
https://www.exito.com/computador-portatil-hp-pavilion-intel-core-i5-4-nucleos-12-gb-ram-1-tb-ssd-3122872/p,SSD HP,12,Intel Core i5-1135G7,12 GB,1 TB SSD,Intel Iris X,,Windows,15.6 Pulgadas,3299340,12,1000 SSD,Windows
https://www.exito.com/computador-portatil-gamer-acer-156-pulgadas-pulgadas-52b9-intel-core-i5-ram-8gb-disco-hdd-1tb-negro-102215888-mp/p,ACER,12,10300H,8 GB,1000 GB,GTX1650,4 GB,Windows,15.6 Pulgadas,3495000,8,1000,Windows
https://www.exito.com/computador-portatil-gamer-omen-hp-161-pulgadas-amd-ryzen-7-5800h-ram-8gb-ssd-512gb-102174218-mp/p,HP,12,,8 GB,512 GB,,,Windows,16 Pulgadas,5399900,8,512,Windows
https://www.exito.com/portatil-asus-x415ea-ek1182-intel-core-i3-1115g4-256ssd-4gb-ram-endless-102125541-mp/p,ASUS,12,CORE I3-115G4,4 GB,256 GB,,,Endless,14.1 pulgadas,1409000,4,256,Endless
https://www.exito.com/portatil-dell-core-i5-1135g7-ram-20gb-hdd-1tb-ssd-1tb-m2-11va-generacion-freedos-101329332-mp/p,DELL,12,Intel Core i5 1135G7 - 11va Generaci,16 GB,H,,,FreeDos,14 Pulgadas,2749000,16,,FreeDos
https://www.exito.com/computador-portatil-acer-nitro-core-i5-11400h-8gb-1-tb-ssd-gtx-1650-102359079-mp/p,ACER,12,Intel Core i5 11400H,8 GB,H,GTX1650,4 GB,Windows,15.6 Pulgadas,3599000,8,,Windows
https://www.exito.com/computador-portatil-gigabyte-a7-173-pulgadas-144-hz-5800h-rtx-3060-16-gb-512-ssd-102439693-mp/p,GIGABYTE,3,AMD Ryzen 7 5800H,16 GB,512 GB,RTX 3060 Laptop GPU,6 GB,Windows 11,17.1 pulgadas,6499000,16,512,Windows 11
https://www.exito.com/computador-portatil-hp-pavilion-intel-core-i5-1240p-8-gb-512-gb-ssd-14-eh0106la-3091397/p,HP,12,Intel Core i5-1240P,8 GB,512 GB SSD,,,Windows 11,14 Pulgadas,4199300,8,512 SSD,Windows 11
https://www.exito.com/computador-dell-inspiron-3501-intel-core-i3-12gb-ram-256gb-ssd-102027569-mp/p,DELL,12,i3-115G4,12 GB,256 GB,,,Windows,15 Pulgadas,1639800,12,256,Windows
https://www.exito.com/portatil-dell-inspirion-3501-intel-core-i3-1115g4-4gb-1tb-156-101852366-mp/p,DELL,12,,4 GB,Mec,,,Ubuntu,15 Pulgadas,1642800,4,,Ubuntu
https://www.exito.com/computador-portatil-acer-nitro-intel-i5-11400h-24-gb-ram-512-ssd-gtx-1650-102359082-mp/p,ACER,12,Intel i5 11400H,24 GB,512 GB,,4 GB,Windows,15.6 Pulgadas,3598995,24,512,Windows
https://www.exito.com/portatil-ci3-4gb-128gb-ssd-asus-x413ja-bv2-3002388/p,ASUS,12,INTEL CORE I3-1005G1,4 GB,128 GB SSD,,,Windows 10 Home,14 Pulgadas,1642900,4,128 SSD,Windows 10
https://www.exito.com/computador-portatil-lenovo-14-pulgadas-pulgadas-ideapad-3-intel-core-i5-ram-8gb-disco-ssd-256gb-102194911-mp/p,LENOVO,12,,8 GB,256 GB,,,Windows,15.6 Pulgadas,1989899,8,256,Windows
https://www.exito.com/computador-portatil-hp-intel-core-i5-10210u-14-pulgadas-8-gb-256-gb-ssd-14-cf2522la-102223630-mp/p,HP,12,,4 GB,256 GB,,,FreeDos,14.1 pulgadas,1719900,4,256,FreeDos
https://www.exito.com/computador-portatil-acer-14-pulgadas-pulgadas-amd-ryzen5-ram-8gb-disco-ssd-256gb-102194919-mp/p,ACER,12,,8 GB,256 GB,,,Linux,14.1 pulgadas,1849999,8,256,Linux
https://www.exito.com/computador-portatil-acer-nitro-an515-55-ci5-10300h-156-pulgadas-fhd-ram-8gb-512ssd-m2-linux-color-negro-102373091-mp/p,ACER,12,,8 GB,512 GB,4 GB,4 GB,Linux,15.6 Pulgadas,3119000,8,512,Linux
https://www.exito.com/computador-dell-core-i3-1115g4-8gb-ssd256-gb-156-pulgadas-inspiron-15-3501-102589564-mp/p,DELL,12,,8 GB,256 GB,,,Ubuntu,15.6 Pulgadas,1499900,8,256,Ubuntu
https://www.exito.com/computador-asus-zenbook-14-amd-ryzen-5-5500u-8-gb-512-gb-um425uaz-102689102-mp/p,ASUS,12,,8 GB,512 GB,,,Windows,14.1 pulgadas,2750000,8,512,Windows
https://www.exito.com/computador-portatil-janus-i5-8259u-8gb-ssd-512gb-lcd-14-102079278-mp/p,JANUS,12,INTEL,8 GB,512 GB,,,Windows,14 Pulgadas,1739000,8,512,Windows
https://www.exito.com/computador-lenovo-amd-ryzen-7-3700u-8-gb-512-gb-ssd-156-ideapad-15ada7-102674832-mp/p,LENOVO,12,,8 GB,512 GB,,,Windows,15.6 Pulgadas,2399900,8,512,Windows
https://www.exito.com/computador-portatil-hp-amd-athlon-3020e-14-pulgadas-ram-8gb-256gb-ssd-245-g8-102015027-mp/p,HP,12,,8 GB,256 GB,,,Linux,14.1 pulgadas,1249000,8,256,Linux
https://www.exito.com/portatil-asus-m515da-amd-ryzen-5-3500u-ssd-256-hdd-1tb-ram-12gb-102140520-mp/p,ASUS,12,RYZEN 5 3500U,12 GB,H,,,Windows,15.6 Pulgadas,2329000,12,,Windows
https://www.exito.com/computador-dell-core-i3-1115g4-12gb-ssd256-gb-156-pulgadas-inspiron-15-3511-102589563-mp/p,DELL,12,,12 GB,256 GB,,,Ubuntu,15.6 Pulgadas,1531999,12,256,Ubuntu
https://www.exito.com/computador-portatil-acer-156-pulgadas-pulgadas-a515-54-intel-core-i5-4gb-ram-disco-duro-1tb-negro-101994213-mp/p,ACER ASPIRE,12,Intel Core i5 10210U,4 GB,Mec,,,Windows 10,15.6 Pulgadas,1795000,4,,Windows 10
https://www.exito.com/computador-portatil-lenovo-intel-i3-1115g4-512gb-ssd-4gb-ram-14-pulgadas-fhd-ideapad3-102559564-mp/p,LENOVO,12,,4 GB,512 GB,,,DOS,14 Pulgadas,1499900,4,512,FreeDos
https://www.exito.com/computador-portatil-hp-15-ef2507la-ryzen-5-5500u-8gb-512gb-ssd-15-hd-win-11-102149929-mp/p,HP,12,Procesador AMD Ryzen 5 5500U,8 GB,512 GB,,,Windows,15 Pulgadas,2189900,8,512,Windows
https://www.exito.com/portatil-lenovo-ideapad-s145-intel-core-i3-4gb-128gb-ssd-win10home-100743601-mp/p,LENOVO,12,Intel Core I3 1005G1,4 GB,128 GB,,,Windows 10 Home,14 Pulgadas,1329000,4,128,Windows 10
https://www.exito.com/computador-dell-core-i3-1115g4-4gb-ssd256-gb-156-pulgadas-inspiron-15-3511-102589578-mp/p,DELL,12,,4 GB,256 GB,,,Ubuntu,15.6 Pulgadas,1399899,4,256,Ubuntu
https://www.exito.com/computador-portatil-dell-core-i5-11320h-256gb-ssd-24gb-ram-14-pulgadas-fhd-vostro-5410-102735501-mp/p,DELL,12,,24 GB,256 GB,,,Linux,14 Pulgadas,2999990,24,256,Linux
https://www.exito.com/computador-portatil-core-i5-1135g7-256gb-ssd-16gb-ram-14-pulgadas-14-dq2520la-102735516-mp/p,HP,12,,16 GB,256 GB,,,DOS,14 Pulgadas,1737990,16,256,FreeDos
https://www.exito.com/computador-portatil-hp-15-ryzen-5-5500u-8gb-ram-256gb-ssd-156-pulgadas-15-ef2523la-102735499-mp/p,HP,12,,8 GB,256 GB,,,DOS,15.6 Pulgadas,1749990,8,256,FreeDos
https://www.exito.com/computador-portatil-core-i5-1135g7-256gb-ssd-12gb-ram-14-pulgadas-14-dq2520la-102735503-mp/p,HP,12,,12 GB,256 GB,,,DOS,14 Pulgadas,1849990,12,256,FreeDos
https://www.exito.com/computador-portatil-janus-i5-1035g1-ssd-1tb-lcd-14-pulgadas-102441420-mp/p,JANUS,12,INTEL,8 GB,Disco s,,,Windows 10,14.1 pulgadas,2686000,8,,Windows 10
https://www.exito.com/computador-portatil-janus-intel-core-i5-1035g1-ram-8gb-512gb-ssd-14-pulgadas-101487408-mp/p,JANUS,12,INTEL,8 GB,512 GB,,,Windows 10,14 Pulgadas,2114000,8,512,Windows 10
https://www.exito.com/computador-portatil-janus-i3-10110u-ssd-1tb-lcd-14-pulgadas-102441423-mp/p,JANUS,12,INTEL,8 GB,Disco s,,,Windows 10,14.1 pulgadas,1430000,8,,Windows 10
https://www.exito.com/computador-portatil-janus-i5-8259u-ssd-1tb-lcd-14-pulgadas-102441426-mp/p,JANUS,12,INTEL,8 GB,Disco s,,,Windows 10,14.1 pulgadas,1723000,8,,Windows 10
https://www.exito.com/portatil-asus-ux482ea-ka143t-3016623/p,ASUS,12,Intel Core i7-1165G7,8 GB,512 GB SSD,,,Windows 10,14 Pulgadas,6499000,8,512 SSD,Windows 10
https://www.exito.com/computador-portatil-hp-15-ryzen-5-5500u-12gb-ram-256gb-ssd-156-pulgadas-15-ef2523la-102735515-mp/p,HP,12,,12 GB,256 GB,,,DOS,15.6 Pulgadas,1839990,12,256,FreeDos
https://www.exito.com/computador-portatil-lenovo-256gb-4gb-intel-i5-azul-102735758-mp/p,LENOVO,12,,4 GB,256 GB,,,Windows,14 Pulgadas,1829000,4,256,Windows
https://www.exito.com/computador-portatil-dell-core-i5-11320h-256gb-ssd-8gb-ram-14-pulgadas-fhd-vostro-5410-102735518-mp/p,DELL,12,,8 GB,256 GB,,,Linux,14 Pulgadas,2599990,8,256,Linux
https://www.exito.com/computador-portatil-dell-core-i5-11320h-256gb-ssd-16gb-ram-14-pulgadas-fhd-vostro-5410-102735517-mp/p,DELL,12,,16 GB,256 GB,,,Linux,14 Pulgadas,2699900,16,256,Linux
https://www.exito.com/computador-portatil-hp-15-ryzen-5-5500u-24gb-ram-256gb-ssd-156-pulgadas-15-ef2523la-102735514-mp/p,HP,12,,24 GB,256 GB,,,DOS,15.6 Pulgadas,2029990,24,256,FreeDos
https://www.exito.com/computador-portatil-hp-15-ryzen-5-5500u-8gb-ram-256gb-ssd-156-pulgadas-15-ef2523la-102735512-mp/p,HP,12,,12 GB,256 GB,,,DOS,15.6 Pulgadas,1899990,12,256,FreeDos
https://www.exito.com/computador-portatil-core-i5-1135g7-256gb-ssd-8gb-ram-14-pulgadas-14-dq2520la-102735510-mp/p,HP,12,,8 GB,256 GB,,,DOS,14 Pulgadas,1819990,8,256,FreeDos
https://www.exito.com/computador-portatil-core-i5-1135g7-256gb-ssd-20gb-ram-14-pulgadas-14-dq2520la-102735509-mp/p,HP,12,,20 GB,256 GB,,,FreeDos,14 Pulgadas,1959990,20,256,FreeDos
https://www.exito.com/computador-portatil-dell-core-i5-11320h-256gb-ssd-12gb-ram-14-pulgadas-fhd-vostro-5410-102735505-mp/p,DELL,12,,12 GB,256 GB,,,Linux,14 Pulgadas,2670990,12,256,Linux
https://www.exito.com/computador-portatil-core-i5-1135g7-256gb-ssd-4gb-ram-14-pulgadas-14-dq2520la-102735502-mp/p,HP,12,,4 GB,256 GB,,,Endless,14 Pulgadas,1749990,4,256,Endless
https://www.exito.com/computador-portatil-acer-ryzen-5-7520u-512gb-ssd-8gb-ram-156-pulgadas-fhd-a315-56-35z6-102735496-mp/p,ACER ASPIRE,12,,8 GB,512 GB,,,Sin Sistema Operativo,15.6 Pulgadas,2259990,8,512,
https://www.exito.com/computador-asus-zenbook-14-amd-ryzen-5-5500u-8-gb-512-gb-um425-windos-11-8-nucleos-102693445-mp/p,ASUS,12,,8 GB,512 GB,,,Windows,14.1 pulgadas,2750000,8,512,Windows
https://www.exito.com/portatil-janus-i5-1035g1-memoria-ram-8gb-disco-256gb-pantalla-14-101303105-mp/p,JANUS,12,Core i5-1035G1,8 GB,256 GB,,,Windows 10,14 Pulgadas,2068000,8,256,Windows 10
https://www.exito.com/portatil-dell-vostro-3400-core-i5-1135g7-20gb4gb16gb-1tb-500gb-14-102402322-mp/p,DELL,12,,20 GB,H,,,Linux,14 Pulgadas,2178999,20,,Linux
https://www.exito.com/portatil-hp-amd-ryzen-5-5500u-ram-16gb-512gb-ssd-windows-11-15ef2506la-102342740-mp/p,HP,12,,16 GB,512 GB,,,Windows,15.6 Pulgadas,2300000,16,512,Windows
https://www.exito.com/portatil-hp-245-g8-amd-ryzen-5-5500u-8gb-256ssd-14-pulgadas-win-10-prueba-102191611-mp/p,HP,12,Amd Ryzen 5 5500u,8 GB,256 GB,,,windows 10 profesional no licenciado de prueba,14 Pulgadas,1449888,8,256,Windows 10
https://www.exito.com/portatil-asus-x415ja-bv2029-intel-core-i3-1005g1-ram-12-gb-ssd-256-pantalla-14-pulgadas-102410359-mp/p,ASUS,12,,12 GB,256 GB,,,Endless,14 Pulgadas,1479000,12,256,Endless
https://www.exito.com/portatil-asus-pro-amd-ryzen-5-5600h-8gb-512ssd-15-oled-m3500-102251233-mp/p,ASUS,12,,8 GB,512 GB,,,FreeDos,15.6 Pulgadas,2469000,8,512,FreeDos
https://www.exito.com/portatil-hp-14-dq0517la-intel-celeron-n4120-ram-8gb-ssd-256gb-win-10-preinstalado-102550064-mp/p,HP,12,intel celeron n4120,8 GB,256 GB,,,Windows 10,14 Pulgadas,998900,8,256,Windows 10
https://www.exito.com/macbook-air-chip-m1-cpu-8c-y-gpu-7c-256gb-133-gris-espacial-101313166-mp/p,APPLE,12,M1,8 GB,256 GB,,,Mac Os,13.3 Pulgadas,4697800,8,256,Mac OS
https://www.exito.com/macbook-air-chip-m1-con-cpu-8c-ygpu-7c-256gb-oro-101059120-mp/p,APPLE,12,M1,8 GB,256 GB,,,Mac Os,13.3 Pulgadas,4529000,8,256,Mac OS
https://www.exito.com/portatil-asus-m515da-amd-ryzen-5-3500u-ssd-512-hdd-1tb-ram-16gb-102140514-mp/p,ASUS,12,,16 GB,H,,,Endless,15.6 Pulgadas,1959900,16,,Endless
https://www.exito.com/portatil-hp-core-i5-10ma-20gb-ram-256-ssd-laptop-14-cf2522la-102360321-mp/p,HP,12,,20 GB,256 GB,,,Windows,14 Pulgadas,1819900,20,256,Windows
https://www.exito.com/portatil-lenovo-114igl05-celeron-n4020-4gb-128gbssd-win10-101350097-mp/p,LENOVO,12,,4 GB,128 GB,,,Windows 10,14 Pulgadas,849199,4,128,Windows 10
https://www.exito.com/portatil-hp-amd-ryzen-5-5500u-ram-20gb-4gb16gb-ssd-256gb-102403361-mp/p,HP,12,,20 GB,256 GB,,,FreeDos,14 Pulgadas,1689900,20,256,FreeDos
https://www.exito.com/portatil-dell-inspiron-amd-ryzen-5-3450u-ssd-512-hdd-1tb-ram-20gb-102104184-mp/p,DELL,12,RYZEN 5 3450U,20 GB,H,,,Windows 10,15.6 Pulgadas,2194200,20,,Windows 10
https://www.exito.com/portatil-lenovo-ideapad-3-14-pulgadas-amd-ryzen-3-5300u-ram-8-gb-256gb-ssd-14alc6-azul-102246824-mp/p,LENOVO,12,,8 GB,256 GB,,,Windows,14 Pulgadas,1449747,8,256,Windows
https://www.exito.com/portatil-asus-tuf-fx506l-core-i5-10th-8gb-512gb-ssd-tv-gtx1650-de-4gb-102107233-mp/p,ASUS,12,Intel Core i5-10300H,8 GB,512 GB,GTX1650,4 GB,FreeDos,15.6 Pulgadas,3529000,8,512,FreeDos
https://www.exito.com/portatil-asus-m3500qa-l1224-ryzen-7-5800h-16gb-512-ssd-endless-102127378-mp/p,ASUS,12,AMD Ryzen 7-5800H,16 GB,512 GB,,,Windows,15.6 Pulgadas,3659000,16,512,Windows
https://www.exito.com/portatil-dell-inspiron-3501-intel-core-i3-1115g4-4gb-1tb-156-pulgadas-102013546-mp/p,DELL,12,,4 GB,Mec,,,Linux,15.6 Pulgadas,1259800,4,,Linux
https://www.exito.com/macbook-air-de13pulgadas-ch-apple-mgn63laa-3018194/p,SSD APPLE,12,Apple Silicon M1,8 GB,256 GB SSD,,,Mac Os,13.3 Pulgadas,6019000,8,256 SSD,Mac OS
https://www.exito.com/portatil-ideapad-3-14itl6-intel-core-i5-ram-8gb-unidad-ssd-256gb-pantalla-14-pulgadas-fhd-102174109-mp/p,LENOVO,12,Intel Core i5-1135G7,8 GB,256 GB,,,Linux,14 Pulgadas,1847850,8,256,Linux
https://www.exito.com/portatil-dell-vostro-3400-core-i5-1135g7-ram-4gb-hdd-1-tb-freedos-101329267-mp/p,DELL,12,Intel Core i5 1135G7,4 GB,Mec,,,FreeDos,14 Pulgadas,1659000,4,,FreeDos
https://www.exito.com/macbook-pro-13-apple-mneh3ea-apple-apple-m2-8-gb-256-gb-ssd-mneh3ea-3081338/p,SSD APPLE,12,Chip M2  de Apple,8 GB,256 GB SSD,,,Mac Os,13.3 Pulgadas,8459000,8,256 SSD,Mac OS
https://www.exito.com/portatil-dell-vostro-14-3400-amd-ryzen5-8gb-256gb-ssd-ubuntu-101635139-mp/p,DELL,12,AMD RYZEN 5 3450U,8 GB,256 GB,,,Ubuntu,14 Pulgadas,1478899,8,256,Ubuntu
https://www.exito.com/portatil-hp-14ck2101la-celeron-n4020-4gb-1tb-freedos-101372795-mp/p,HP,12,,4 GB,Mec,,,Sin Sistema Operativo,14.1 pulgadas,860500,4,,
https://www.exito.com/portatil-dell-vostro-3405-16gb-ram-256gb-ssd-1tb-hdd-14-pulgadas-hd-102096641-mp/p,DELL,12,Ryzen 5 3450U,16 GB,H,,,Ubuntu,15.6 Pulgadas,1923200,16,,Ubuntu
https://www.exito.com/portatil-dell-ryzen-5-3450u-8gb-8gb-ssd-256gb-14-vostro-3405-102315533-mp/p,DELL,12,,16 GB,256 GB,,,Ubuntu,14 Pulgadas,1698999,16,256,Ubuntu
https://www.exito.com/portatil-lenovo-ip-3-14itl6-4gbssd256gb-intel-core-i3-1115g4-14-pulgadas-101972884-mp/p,LENOVO,12,,4 GB,256 GB,,,Windows,14 Pulgadas,1764000,4,256,Windows
https://www.exito.com/portatil-lenovo-ryzen-5-5500u-ram-16gb-ssd-256gb-256gb-v14-102375052-mp/p,LENOVO,12,,16 GB,512 GB,,,FreeDos,14 Pulgadas,2199900,16,512,FreeDos
https://www.exito.com/portatil-hp-15-ef2523la-156-pulgadas-amd-ryzen-5-5500u-8gb-ram-256-ssd-m2obsequio-102280911-mp/p,HP,12,,8 GB,256 GB,,,FreeDos,15.6 Pulgadas,1798900,8,256,FreeDos
https://www.exito.com/macbook-air-chip-m1-con-cpu-8c-ygpu-7c-256gb-plata-101059131-mp/p,APPLE,12,M1,8 GB,256 GB,,,Mac Os,13.3 Pulgadas,4529000,8,256,Mac OS
https://www.exito.com/nuevo-macbook-pro-chip-m2-133-pulgadas-cpu-8c-y-gpu-10c-256gb-2022-gris-espacial-102191240-mp/p,APPLE,12,,8 GB,256 GB,,,Mac Os X,13.3 Pulgadas,6649690,8,256,Mac OS
https://www.exito.com/portatil-hp-15-ef2503la-amd-ryzen-3-ram-4-gb-ssd-256-gb-102104322-mp/p,HP,12,,4 GB,256 GB,,,Windows,15.6 Pulgadas,1390000,4,256,Windows
https://www.exito.com/portatil-dell-vostro-corei5-1135g7-12gb-ram-256gb-ssd-1tb-hdd-14-pulgadas-102129963-mp/p,DELL,12,,12 GB,H,,,Ubuntu,14 Pulgadas,2049900,12,,Ubuntu
https://www.exito.com/portatil-hp-245-g8-amd-ryzen-3-5300u-12-gb-256-gb-14-pulgadas-102634650-mp/p,HP,12,AMD Ryzen 3 5300U,16 GB,256 GB,,,windows de prueba,14 Pulgadas,1359900,16,256,Windows
https://www.exito.com/macbook-pro-13-apple-mly33ea-apple-apple-m2-8-gb-256-gb-ssd-mly33ea-3081330/p,SSD APPLE,12,Chip M2  de Apple,8 GB,256 GB SSD,,,Mac Os,13.6 Pulgadas,7929000,8,256 SSD,Mac OS
https://www.exito.com/portatil-asus-tuf-fx506lh-hn002-corei5-16gb-ram-512gb-ssd-156-pulgadas-fhd-144hz-102101697-mp/p,ASUS,12,Corei5 10300H,16 GB,512 GB,GTX1650,4 GB,Endless,15.6 Pulgadas,3799000,16,512,Endless
https://www.exito.com/portatil-dell-vostro-3400-intel-ci5-1135-8gb-ram-disco-ssd-256gb-pantalla-14-windows-102555408-mp/p,DELL,12,,8 GB,Mec,,,Windows,14.1 pulgadas,1899000,8,,Windows
https://www.exito.com/macbook-air-chip-m1-con-cpu-8c-ygpu-7c-256gb-gris-espacial-101059487-mp/p,APPLE,12,M1,8 GB,256 GB,,,Mac Os,13.3 Pulgadas,4694399,8,256,Mac OS
https://www.exito.com/portatil-asus-tuf-f15-core-i5-11300h-ram-16-gb-ssd-512-gb-rtx-3050-4gb-endless-102363937-mp/p,ASUS,12,COREI5,16 GB,512 GB,RTX 3050,4 GB,Endless,15.6 Pulgadas,4399000,16,512,Endless
https://www.exito.com/portatil-lenovo-ryzen-5-5500u-ram-88gb-ssd-256gb-v14-102407010-mp/p,LENOVO,12,,16 GB,256 GB,,,FreeDos,14 Pulgadas,2099000,16,256,FreeDos
https://www.exito.com/portatil-acer-aspire-3-celeron-n4500-4gb-ssd-256gb-win-11h-gris-14-pulgadas-102566915-mp/p,ACER,12,,4 GB,256 GB,,,Windows,14 Pulgadas,929900,4,256,Windows
https://www.exito.com/portatil-lenovo-ryzen-7-5700u-ram-8gb-ssd-512gb-v14-102407005-mp/p,LENOVO,12,,8 GB,512 GB,,,FreeDos,14 Pulgadas,2259000,8,512,FreeDos
https://www.exito.com/portatil-asus-m1402ia-ek094-ryzen-5-ram-8gb-512gb-14-full-hdmouse-102374502-mp/p,ASUS,12,,8 GB,512 GB,,,FreeDos,14.1 pulgadas,2188800,8,512,FreeDos
https://www.exito.com/portatil-hp-amd-ryzen-5-5500u-ram-12gb-4gb8gb-ssd-256gb-14-fq1052la-102402183-mp/p,HP,12,,12 GB,256 GB,,,FreeDos,14.1 pulgadas,1659000,12,256,FreeDos
https://www.exito.com/portatil-hp-240-g8-core-i5-11ava-gen-ram-16gb-ssd-256gb-hdd-1tb-windows-10-pro-102642792-mp/p,HP,12,,16 GB,H,,,Windows 10,14 Pulgadas,2499900,16,,Windows 10
https://www.exito.com/portatil-hp-245-g8-amd-ryzen-3-5300u-8-gb-256-gb-14-pulgadas-102634648-mp/p,HP,12,,8 GB,256 GB,,,,14 Pulgadas,1259900,8,256,
https://www.exito.com/portatil-lenovo-v15-core-i5-11av-16gb-ram-1-tera-hhd-256-ssd-windos-10-preinstalado-grey-102729464-mp/p,LENOVO,12,CORE I5-1135G7,16 GB,1000 GB,,,Windows,15.6 Pulgadas,2050000,16,1000,Windows
https://www.exito.com/portatil-hp-245-g8-amd-ryzen3-3250u-ram8gb-256gb-ssd-14pulg-101970560-mp/p,HP,12,amd Ryzen,8 GB,256 GB,,,Linux,14 Pulgadas,1249900,8,256,Linux
https://www.exito.com/producto-mejorado-portatil-asus-e410ma-celeron-n4020-256gb-ssd4gb-ram14-pulgadas-hd-102084911-mp/p,ASUS,12,Celeron,4 GB,256 GB,,,FreeDos,14 Pulgadas,1439900,4,256,FreeDos
https://www.exito.com/macbook-pro-13-apple-mlxw3ea-apple-apple-m2-8-gb-256-gb-ssd-mlxw3ea-3081336/p,SSD APPLE,12,Chip M2  de Apple,8 GB,256 GB SSD,,,Mac Os,13.6 Pulgadas,7929000,8,256 SSD,Mac OS
https://www.exito.com/computador-macbook-pro-apple-apple-apple-m2-16-gb-512-gb-ssd-mphe3ea-3112276/p,SSD APPLE,12,Chip M2 Pro de Apple,16 GB,512 GB SSD,,,Mac Os,14 Pulgadas,13219000,16,512 SSD,Mac OS
https://www.exito.com/portatil-hp-14-cf2514la-core-i3-10110u-4gb-256gb-ssd-win-10-102011020-mp/p,HP,12,,4 GB,256 GB,,,Windows 10,14 Pulgadas,1449900,4,256,Windows 10
https://www.exito.com/macbook-pro-13-apple-mlxx3ea-apple-apple-m2-8-gb-512-gb-ssd-mlxx3ea-3081332/p,SSD APPLE,12,Chip M2  de Apple,8 GB,512 GB SSD,,,Mac Os,13.6 Pulgadas,7289000,8,512 SSD,Mac OS
https://www.exito.com/laptop-hp-14-cf2522la-intel-core-i5-4-gb-256-gb-ssd-14-hd-freedos-102388863-mp/p,HP,12,Intel Core i5-10210U,4 GB,256 GB,,,FreeDos,14.1 pulgadas,1679000,4,256,FreeDos
https://www.exito.com/portatil-asus-m1402ia-ek094-ryzen-5-ram-16gb-512gb-14-fhd-102333973-mp/p,ASUS,12,,16 GB,512 GB,,,Linux,14.1 pulgadas,2197885,16,512,Linux
https://www.exito.com/portatil-asus-m409dabv497-ryzen-5-dd-1-tb-ram-4-gb-endless-14-100817694-mp/p,ASUS,12,INTEL CORE I3 7020U,4 GB,Mec,,,Linux,15.6 Pulgadas,1449900,4,,Linux
https://www.exito.com/portatil-lenovo-ideapad-gaming-3-15imh05-i5-10300h-8gb-512-ssd-gtx-1650ti-wndos-10-home-102553214-mp/p,LENOVO,12,intel core i5,8 GB,512 GB,GTX1650,,Windows,15 Pulgadas,3600000,8,512,Windows
https://www.exito.com/portatil-dell-inspiron-15-3515-ryzen-5-3450u-ram-8gb-ssd-256gb-ubuntu-156-fh-102018173-mp/p,DELL,12,AMD Ryzen 5 3450U,8 GB,256 GB,,,Ubuntu,15.6 Pulgadas,1649879,8,256,Ubuntu
https://www.exito.com/portatil-dell-inspiron-15-3505-ryzen-5-3450u-ram-16gb-ssd-256gb-1tb-win-10-156-hd-102040998-mp/p,DELL,12,ryzen 5,16 GB,256 GB,,,Windows,15 Pulgadas,2198390,16,256,Windows
https://www.exito.com/portatil-asus-k513ea-bq1796-core-i5-1135g7-8gb-512gb-linux-102071039-mp/p,ASUS,12,Intel Core i5-1135G7 a 2,8 GB,512 GB,,,Linux,15.6 Pulgadas,2319000,8,512,Linux
https://www.exito.com/portatil-asus-14-core-i3-4gb-ram-256gb-ssd-win-11-home-negro-mouse-morral-102280920-mp/p,ASUS,12,core i3,4 GB,256 GB,,,Windows 11 home,14.1 pulgadas,1397900,4,256,Windows 11
https://www.exito.com/portatil-hp-245-g7-amd-athlon-3020e-8gb-500gb-win10home-101478151-mp/p,HP,12,Amd Athlon 3020e,8 GB,500 GB,,,Windows,14 Pulgadas,990000,8,500,Windows
https://www.exito.com/portatil-hp-notebook-240-g8-core-i3-1005g1-8gb-1tb-linux-102018227-mp/p,HP,12,Core i3,8 GB,Mec,,,Linux,14.1 pulgadas,1459900,8,,Linux
https://www.exito.com/portatil-hp-255-g7-athlon-3020e-4g-ram-500gb-dd-windows-10-home-15-pulg-negro-100979985-mp/p,HP,12,,4 GB,Mec,,,Windows,15 Pulgadas,1169000,4,,Windows
